Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\NBB.Core.FSharp.Tests\NBB.Core.FSharp.Tests.fsproj,File,test\UnitTests\NBB.Core.FSharp.Tests\NBB.Core.FSharp.Tests.fsproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Core\NBB.Core.Pipeline\NBB.Core.Pipeline.csproj,File,src\Core\NBB.Core.Pipeline\NBB.Core.Pipeline.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Core\NBB.Core.Pipeline\NBB.Core.Pipeline.csproj,File,src\Core\NBB.Core.Pipeline\NBB.Core.Pipeline.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Core\NBB.Core.Pipeline.Tests\NBB.Core.Pipeline.Tests.csproj,File,test\UnitTests\Core\NBB.Core.Pipeline.Tests\NBB.Core.Pipeline.Tests.csproj,,,Microsoft.Extensions.Hosting 9.0.0,,,,,"Microsoft.Extensions.Hosting, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Core\NBB.Core.Pipeline.Tests\NBB.Core.Pipeline.Tests.csproj,File,test\UnitTests\Core\NBB.Core.Pipeline.Tests\NBB.Core.Pipeline.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Correlation\NBB.Correlation.AspNet\NBB.Correlation.AspNet.csproj,File,src\Correlation\NBB.Correlation.AspNet\NBB.Correlation.AspNet.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Correlation\NBB.Correlation.AspNet\NBB.Correlation.AspNet.csproj,File,src\Correlation\NBB.Correlation.AspNet\NBB.Correlation.AspNet.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Correlation\NBB.Correlation\NBB.Correlation.csproj,File,src\Correlation\NBB.Correlation\NBB.Correlation.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Correlation\NBB.Correlation.Serilog\NBB.Correlation.Serilog.csproj,File,src\Correlation\NBB.Correlation.Serilog\NBB.Correlation.Serilog.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Correlation\NBB.Correlation.Serilog.SqlServer\NBB.Correlation.Serilog.SqlServer.csproj,File,src\Correlation\NBB.Correlation.Serilog.SqlServer\NBB.Correlation.Serilog.SqlServer.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Correlation\NBB.Correlation.Serilog.SqlServer\NBB.Correlation.Serilog.SqlServer.csproj,File,src\Correlation\NBB.Correlation.Serilog.SqlServer\LoggerConfigurationExtensions.cs,149,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"return loggerConfiguration.MSSqlServer(                  connectionString,                  new MSSqlServerSinkOptions                  {                      TableName = tableName,                      BatchPostingLimit = batchPostingLimit,                      BatchPeriod = period ?? TimeSpan.FromSeconds(5),                      AutoCreateSqlTable = autoCreateSqlTable,                      SchemaName = schemaName,                  }, null, null,                  restrictedToMinimumLevel,                  formatProvider,                  columnOptions, columnOptionsSection);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Correlation\NBB.Correlation.Serilog.SqlServer\NBB.Correlation.Serilog.SqlServer.csproj,File,src\Correlation\NBB.Correlation.Serilog.SqlServer\LoggerConfigurationExtensions.cs,78,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"return loggerConfiguration.MSSqlServer(                  connectionString,                  new MSSqlServerSinkOptions                  {                      TableName = tableName,                      BatchPostingLimit = batchPostingLimit,                      BatchPeriod = period ?? TimeSpan.FromSeconds(5),                      AutoCreateSqlTable = autoCreateSqlTable,                      SchemaName = schemaName,                  }, null, null,                  restrictedToMinimumLevel,                  formatProvider,                  columnOptions);"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Data\NBB.Data.Abstractions\NBB.Data.Abstractions.csproj,File,src\Data\NBB.Data.Abstractions\NBB.Data.Abstractions.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Data\NBB.Data.EntityFramework\NBB.Data.EntityFramework.csproj,File,src\Data\NBB.Data.EntityFramework\NBB.Data.EntityFramework.csproj,,,Microsoft.EntityFrameworkCore 9.0.0,,,,,"Microsoft.EntityFrameworkCore, 9.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Data\NBB.Data.EntityFramework\NBB.Data.EntityFramework.csproj,File,src\Data\NBB.Data.EntityFramework\NBB.Data.EntityFramework.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Data\NBB.Data.EntityFramework.MultiTenancy\NBB.Data.EntityFramework.MultiTenancy.csproj,File,src\Data\NBB.Data.EntityFramework.MultiTenancy\NBB.Data.EntityFramework.MultiTenancy.csproj,,,Microsoft.EntityFrameworkCore 9.0.0,,,,,"Microsoft.EntityFrameworkCore, 9.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Data\NBB.Data.EntityFramework.MultiTenancy\NBB.Data.EntityFramework.MultiTenancy.csproj,File,src\Data\NBB.Data.EntityFramework.MultiTenancy\NBB.Data.EntityFramework.MultiTenancy.csproj,,,Microsoft.EntityFrameworkCore.Relational 9.0.0,,,,,"Microsoft.EntityFrameworkCore.Relational, 9.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Data\NBB.Data.EntityFramework.MultiTenancy\NBB.Data.EntityFramework.MultiTenancy.csproj,File,src\Data\NBB.Data.EntityFramework.MultiTenancy\NBB.Data.EntityFramework.MultiTenancy.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,,,Microsoft.EntityFrameworkCore.InMemory 9.0.0,,,,,"Microsoft.EntityFrameworkCore.InMemory, 9.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.InMemory, and replace with new package Microsoft.EntityFrameworkCore.InMemory 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,,,Microsoft.Extensions.Logging.Debug 9.0.0,,,,,"Microsoft.Extensions.Logging.Debug, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Debug, and replace with new package Microsoft.Extensions.Logging.Debug 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,,,Microsoft.Extensions.Configuration 9.0.0,,,,,"Microsoft.Extensions.Configuration, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EntityFramework.MultiTenancy.Tests\NBB.Data.EntityFramework.MultiTenancy.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Data\NBB.Data.EntityFramework.Tests\NBB.Data.EntityFramework.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EntityFramework.Tests\NBB.Data.EntityFramework.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Data\NBB.Data.EventSourcing\NBB.Data.EventSourcing.csproj,File,src\Data\NBB.Data.EventSourcing\NBB.Data.EventSourcing.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Data\NBB.Data.EventSourcing\NBB.Data.EventSourcing.csproj,File,src\Data\NBB.Data.EventSourcing\NBB.Data.EventSourcing.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Data\NBB.Data.EventSourcing\NBB.Data.EventSourcing.csproj,File,src\Data\NBB.Data.EventSourcing\NBB.Data.EventSourcing.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\UnitTests\Data\NBB.Data.EventSourcing.Tests\NBB.Data.EventSourcing.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EventSourcing.Tests\NBB.Data.EventSourcing.Tests.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Data\NBB.Data.EventSourcing.Tests\NBB.Data.EventSourcing.Tests.csproj,File,test\UnitTests\Data\NBB.Data.EventSourcing.Tests\NBB.Data.EventSourcing.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Domain\NBB.Domain.Abstractions\NBB.Domain.Abstractions.csproj,File,src\Domain\NBB.Domain.Abstractions\NBB.Domain.Abstractions.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Domain\NBB.Domain\NBB.Domain.csproj,File,src\Domain\NBB.Domain\NBB.Domain.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Domain\NBB.Domain\NBB.Domain.csproj,File,src\Domain\NBB.Domain\NBB.Domain.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\Domain\NBB.Domain.Tests\NBB.Domain.Tests.csproj,File,test\UnitTests\Domain\NBB.Domain.Tests\NBB.Domain.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\EventStore\NBB.EventStore.Abstractions\NBB.EventStore.Abstractions.csproj,File,src\EventStore\NBB.EventStore.Abstractions\NBB.EventStore.Abstractions.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,File,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,,,Microsoft.Extensions.Configuration.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,File,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,File,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,File,src\EventStore\NBB.EventStore.AdoNet\NBB.EventStore.AdoNet.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\EventStore\NBB.EventStore.AdoNet.Migrations\NBB.EventStore.AdoNet.Migrations.csproj,File,src\EventStore\NBB.EventStore.AdoNet.Migrations\NBB.EventStore.AdoNet.Migrations.csproj,,,Microsoft.Extensions.Configuration.EnvironmentVariables 9.0.0,,,,,"Microsoft.Extensions.Configuration.EnvironmentVariables, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.EnvironmentVariables, and replace with new package Microsoft.Extensions.Configuration.EnvironmentVariables 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\EventStore\NBB.EventStore.AdoNet.Migrations\NBB.EventStore.AdoNet.Migrations.csproj,File,src\EventStore\NBB.EventStore.AdoNet.Migrations\NBB.EventStore.AdoNet.Migrations.csproj,,,Microsoft.Extensions.Configuration.Json 9.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\EventStore\NBB.EventStore.AdoNet.Migrations\NBB.EventStore.AdoNet.Migrations.csproj,File,src\EventStore\NBB.EventStore.AdoNet.Migrations\NBB.EventStore.AdoNet.Migrations.csproj,,,Microsoft.Extensions.Configuration.UserSecrets 9.0.0,,,,,"Microsoft.Extensions.Configuration.UserSecrets, 9.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.UserSecrets, and replace with new package Microsoft.Extensions.Configuration.UserSecrets 10.0.1"
